cus_id,comment_time,comment_star,cus_comment,kouwei,huanjing,fuwu,shopID,stars,year,month,weekday,hour,comment_len,anger,disgust,fear,sadness,joy,total_emotion_words,coverage,valence,label,dominant_emotion,unique_total_emotion_words,unique_coverage,polarity,unique_count_anger,unique_count_disgust,unique_count_fear,unique_count_sadness,unique_count_joy
Naomi是馒头妈,2015-12-07 15:32:00,sml-str20,我们 叫 的 外卖 一早 听说 这家 甜品 出名 饭 也 很 抵 但是 首先 叫 了 两个 饭有 搭配 饮品 或 汤 很 划算 但 不 送上来 楼 一个 叉烧饭 叉烧 很 柴 一个 鸡中 翅 饭 肉 很 干 煎蛋 不 好吃 拿上来 是 凉 的 饭 呜呜 呜 还有 碗 仔翅 和 红 豆沙 碗 仔翅 据说 又 甜 又 咸 不 知道 是 放久 了 还是 什么 汤汤 的 还有 杏仁 的 味道 但是 很 喜欢 这个 红 豆沙 红豆 糯 糯 的 糖水 沙沙 的 很 好吃 果然 甜品 比较 好吃,一般,好,一般,2447053,2.0,2015,12,0,15,247,0.0,0.0,0.0,0.125,0.875,8,1,0.75,positive,joy,8,1,positive,0,0,0,1,7
allylove,2015-11-15 23:07:00,sml-str10,以前 很 喜欢 来 这食 杨枝 甘露 的 老板 又 热情 礼貌 一段时间 没来 但 今晚 来到 见到 服务员 换 了 全部都是 肥大 妈 这个 不 重要 主要 是 一群 大妈 和 收银 的 大妈 在 说 笑 没人 收拾 台 没人 招呼 点 了 两个 杨枝 甘露 外表 很 吸引 是 吧 里面 全是 沙冰 薄薄的 水果 层 还有 芒果 是 不 新鲜 的 变味 的 杨枝 甘露 淡而无味 向 大妈 投诉 她 转 描淡写 地 说 是 水果 烂 了 原因 啊 这个 也 可以 给 客人 真 老实 不敢 吃 下去 白白浪费 了 没有 下次 以后 也 不会 再来 了,差,差,差,2447053,1.0,2015,11,6,23,263,0.2,0.2,0.0,0.0,0.6,5,1,0.19999999999999996,positive,joy,5,1,positive,1,1,0,0,3
mandymandy444,2015-07-27 13:01:00,sml-str20,这家 店人 很多 比 其他 的 分店 都 要 多 人 现在 还 做 了 饭食 不过 味道 个人 觉得 真的 很 一般性 价不高量 也 很少 不过 附近 的 糖水 店 不是 很多 住宅区 比较 多 所以 吃 的 人 也 很多 不太 建议 到 这里 吃 甜品,一般,一般,一般,2447053,2.0,2015,7,0,13,89,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
omida123,2015-07-07 21:50:00,sml-str20,服务员 邋 邋 踏踏 没 吃 吐 都 算 偷笑 双皮奶 没奶 香,好,差,差,2447053,2.0,2015,7,1,21,22,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
o0大头娘娘0o,2015-06-29 10:14:00,sml-str20,没有 传闻中 甘好 环境 一般 店铺 很小 有 一半 摆 了 出 路面 出品 一般 绿巨人 个样 好 吸引 不过 一半 都 是 奶油 很腻 双皮奶 不失 不过,一般,一般,一般,2447053,2.0,2015,6,0,10,60,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
最爱鸡叉饭,2015-02-06 18:34:00,sml-str20,不 好吃 尤其 是 榴莲 肠粉 店主 你 自己 有没有 吃 过 啊 完全 是 一大 坨 不如 买 一支 直接 对 着 嘴巴 喷,一般,一般,很好,2447053,2.0,2015,2,4,18,50,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
doublewing,2014-11-04 23:20:00,sml-str20,想 吃 甜品 然后 搜到 这间 出品 感觉 一般般 不过 价格 也 亲民 差不多 就是 这样 了,一般,一般,一般,2447053,2.0,2014,11,1,23,36,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
D_Ex,2014-04-07 13:33:00,sml-str20,人 唔 多 就 系 普通 既 甜品 仲有 茶餐 吃 完 就 无 咩 印象 了 价钱 就 比较 低,一般,一般,好,2447053,2.0,2014,4,0,13,33,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
抱抱猫咪,2014-03-25 11:37:00,sml-str10,因为 赶时间 就 来 此 吃饭 正值 冬天 不想 吃 冻 冻 的 寿司 看到 双良 记有 米饭 供应 搜索 点评 觉得 还 不错 就 下 单点 了 多春鱼 饭 哗 滴 饭 好 干多春鱼 煎 后 只 放 几滴 不知 什么 味道 的 酱汁 在 表面 很 难 餸 饭 以后 都 不来 了,差,一般,一般,2447053,1.0,2014,3,1,11,98,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
金吉小酉子,2014-03-04 15:16:00,sml-str20,只 吃 过 一次 我 平常 爱喝 红豆冰 但那次 我 怎么 也 喝 不 完奶 不 好喝 淡如水 还有 点点 酸 红豆 不 好吃 双皮奶 也 一般 没有 古港 里 的 好吃,一般,一般,一般,2447053,2.0,2014,3,1,15,64,0.0,0.0,0.0,0.0,1.0,2,1,1.0,positive,joy,2,1,positive,0,0,0,0,2
站着睡觉的小婊砸,2013-11-27 21:49:00,sml-str20,真心 不 好吃 味道不好 价格 也 不 便宜 我 还 不如 去 附近 的 芬芳 甜品 呢 不 知道 都 是 什么 人 说 这家 店 的 杨枝 金露 多 好吃 哎 关键 还 没 座位 还 在 室外 很 不好 的 环境,差,差,差,2447053,2.0,2013,11,2,21,82,0.0,0.0,0.0,0.25,0.75,4,1,0.5,positive,joy,4,1,positive,0,0,0,1,3
菲籽,2013-07-21 21:38:00,sml-str20,环境 睇 落 坐落 又 觉得 唔 舒服 晚 黑点 半去 到 叫 左 三种 饭 都 打 回头 话 无 晒 最后 话 得 白切 鸡 就 唯有 照 啃 等于 帮距 清卖 剩蔗 多春鱼 唔 掂 么 么 渣 渣 杨枝 甘露 都 味 好似 奇彩旋 雪条 菠萝 冰 凤凰 露 但系 我 都 唔 会 再 去 咯,一般,一般,一般,2447053,2.0,2013,7,6,21,179,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
花开不是超人,2012-09-06 02:18:00,sml-str20,以前 常常 去 附近 的 寿司店 吃 东西 经过 的 时候 都 会 看到 很多 人 在 吃 后面 又 看到 微博上 的 介绍 今天 就 去 打包 了 一份 榴莲 飘香 试试 大概 是 我 点错 了 首先 打包 分量 超级 小 就是 平时 用 的 一次性 碗 的 一半 还要 加收 五毛钱 要是 好吃 也 就算 了 虽然 榴莲 味 确实 很浓 但 也 就是 这样 而已 感觉 就是 榴莲 西米露 加 一点点 柚子 肉 柚子 肉 还是 苦 的 看 点评 网 的 图片 都 很 诱人 的 呀 希望 下次 再 去 试试 大家 的 推荐 可以 提升 印象,差,一般,好,2447053,2.0,2012,9,3,2,250,0.0,0.0,0.0,0.0,1.0,3,1,1.0,positive,joy,3,1,positive,0,0,0,0,3
小妹不才,2012-08-31 14:01:00,sml-str10,真系 唔 系 讲 笑 吃 过 两次 一次 吃 主食 的 一次 经过 朋友 请吃 甜品 的 哇 第一次 吃 已经 超级 难吃 的 啦 以为 佢 系 咸 嘢 整 得 难吃 啦 因为 果时 大概 两年 前微博 标榜 佢 甜品 出名 噶嘛 点知 第二次 依然 令人 失望 我 都 唔 明咯 咁 难吃 点解 会 有人 话 好吃 噶 唉 每次 经过 佢 间 嘢 都 有 阴影 啊,差,一般,一般,2447053,1.0,2012,8,4,14,201,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.5555555555555556,9,1,0.11111111111111116,positive,joy,9,1,positive,0,1,1,2,5
summeroo,2012-06-07 22:27:00,sml-str10,看 了 生活 播报 去 吃 的 要 了 杂果 杨枝 甘露 同 榴莲 咩 咩 一 上来 个样 尚可 但是 一吃 就 吃度 一阵 香精 味沙冰 绝对 唔 是 纯鲜 芒果 做噶超 难难 难吃 个个 榴莲 飘飘 就是 榴莲 香精 西米露 简直 不知所谓 都 唔 明仲甘多 人 去 吃 以后 都 唔 会 帮称 情愿 贵吃 许山,差,好,好,2447053,1.0,2012,6,3,22,180,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
老危V,2012-03-25 14:44:00,sml-str10,差 都 无得 讲 出品 极差 可能 之前 太 出名 了 建议 大家 不要 再 去 啦 差差 差差 差差 差差 差差,差,差,差,2447053,1.0,2012,3,6,14,50,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
ElvisYe,2011-06-28 22:38:00,sml-str20,试 过 双皮奶 鳗鱼 饭 特色 饮品 老板 推荐 的 最贵 又 麻麻 如果 喜欢 吃 传统 的 甜品 不 推荐 来 这个 店铺 感觉 玫瑰 仁信 芬芳 味道 比 这里 还好 但 服务 都 算 不错 甜品 都 几多 新 的 品种,一般,一般,好,2447053,2.0,2011,6,1,22,83,0.0,0.0,0.0,0.0,1.0,4,1,1.0,positive,joy,4,1,positive,0,0,0,0,4
PENNY_kong88,2011-06-12 23:56:00,sml-str20,今日 慕名 而 去 个样 之 甘露 一般般 扎 好多 沙冰 而 芒果 超酸 套餐 文噶 红豆冰 完全 没 咩 味仲点 左 其他 啦 以后 五会 再 去 啦,一般,差,一般,2447053,2.0,2011,6,6,23,56,0.0,0.0,0.0,0.0,1.0,3,1,1.0,positive,joy,3,1,positive,0,0,0,0,3
dj_ma,2011-03-31 13:52:00,sml-str10,我 是 杨枝 甘露 的 超级 但 今天 在 前进 路晴信 甜品 前身 为 双良记 吃 到 的 这个 自称为 超级 无敌 杂果 杨枝 甘露 却 让 我 倒 足 了 血霉冰渣 多 得 可怕 西米 软硬 不一果 粒 大小 相异 木瓜 苦硬 芒果 不 新鲜 椰奶 味淡用 普通 柚子 滥竽充数 零星 的 几片 黄桃 也 是 罐头 的 这种 货色 也 敢 称做 无敌 真 井底之蛙 也,差,差,差,2447053,1.0,2011,3,3,13,205,0.0,0.0,0.2,0.0,0.8,5,1,0.6000000000000001,positive,joy,5,1,positive,0,0,1,0,4
bye_113,2010-02-19 20:57:00,sml-str20,上次 同 阿妈 经过 果度 入 去 食 左个 中午饭 好 难食 我 要 左个 油鸡 饭 哇 鸡 简直 好似 湿晒水 甘噶咬落 去 淋甘个 牌 写 住 加 两 蚊 可以 换 一个 红 豆沙 或者 绿豆沙 林住 都 几抵 所以 换 左个 红 豆沙 点知 原来 距红 豆沙 系用 个 白色 大胶 盆装 住噶边 个 要 就 系 冰霜 到 罗出 泥放落 微波炉 叮热距 我 系度 林距果 盆红 豆沙 放 左 几耐 啦 加上 如果 有人 要 冻噶话 米 要 比碗 类似 布叮噶红 豆沙 人 地,一般,一般,一般,2447053,2.0,2010,2,4,20,245,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
欣荟友,2013-10-15 16:56:00,sml-str20,甜品 的 原材料 应该 不 正宗 吃 起来 有股 味道 价格 很 便宜 一分钱 一分货 啦,一般,一般,一般,2447053,2.0,2013,10,1,16,34,0.0,0.0,0.0,0.0,1.0,2,1,1.0,positive,joy,2,1,positive,0,0,0,0,2
Fat_Baba,2018-05-31 10:53:00,sml-str20,糖多 没有 广州 的 味道 没有 什么 好吃 的 除了 凉粉,好,好,一般,521698,2.0,2018,5,3,10,27,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
HuangJingWen_281,2017-12-20 20:37:00,sml-str10,收钱 的 啊 姨 服务 很差 想 爆粗 大姐 如果 不 接受 微信 支付 请 写 张纸 貼 在 门口 现在 在 广州 搭个 摩托 都 可以 微信 啦 我 不 知道 你们 不 支持 微信 但 态度 好 一点 行不行 一把 口 一把 口 的 说 就 服务态度 给 要 给 个 差评,很好,差,差,521698,1.0,2017,12,2,20,98,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,3,1,0.3333333333333333,positive,joy,3,1,positive,1,0,0,0,2
dpuser_02214099282,2017-11-04 20:48:00,sml-str20,超 普通 的 环境 也 一般 红豆 双皮 女 不 好吃 我 吃 过 最 不 好吃 的 红豆 不 好吃 双皮奶 也 不 好吃 凤凰 奶糊 还 可以,一般,一般,一般,521698,2.0,2017,11,5,20,50,0.0,0.0,0.0,0.0,1.0,4,1,1.0,positive,joy,4,1,positive,0,0,0,0,4
kaiery,2017-11-03 22:42:00,sml-str10,住 在 附近 所以 不 时会 经过 吃 得 多 是 双皮奶 没有 觉得 特别 好吃 只是 附近 甜品店 不多 没 选择 才 来 生意 好 服务 不好 今晚 经过 想 吃 满座 外面 有桌 但 未 开问 可否 多 开个 桌子 店家 不 情愿 叫 我们 坐 一个 根本 坐 不下 的 位置 那里 已经 坐 着 两个 女生 位置 很小 几乎 要 贴着 人家 身子 坐 我 是 女生 就算 人家 不 嫌 挤 要 我 老公 也 贴着 人家 姑娘 坐 吗 这 是 对 已经 付款 的 顾客 和 准备 付款 的 顾客 的 不 礼貌 美食 从来不 缺 这样 的 服务 你们 还 去 吃 就 那么 犯贱,一般,差,差,521698,1.0,2017,11,4,22,269,0.0,0.2,0.0,0.0,0.8,5,1,0.6000000000000001,positive,joy,5,1,positive,0,1,0,0,4
bendouer,2017-10-17 16:58:00,sml-str20,我 只 想 说 过去 的 人 真的 没 的 吃 芋头 没有 煮熟 芋头 西米露 千万 不要 点 姜撞奶 以前 没喝 过 第一次 喝 所以 分不出 好坏 感觉 还 可以 但是 不会 再 去 第二次 广东 差不多 的 茶餐厅 的 甜品 都 比 他家 好吃,一般,一般,一般,521698,2.0,2017,10,1,16,90,0.0,0.0,0.0,0.0,1.0,2,1,1.0,positive,joy,2,1,positive,0,0,0,0,2
tomorrowkid,2017-09-06 15:59:00,sml-str20,真的 很旺人 看到 来店 的 都 是 小 年轻 应该 都 是 被 网上 点评 吸引 来 的 但是 作为 广州 人 真的 觉得 这间 店 很 一般 啊 真的 非常 一般 啊 为什么 名声 那么 大 态度 又 不好 环境 也 很 差,一般,差,差,521698,2.0,2017,9,2,15,78,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
crepes_zzz,2017-08-15 21:26:00,sml-str10,骑车 跟着 导航 走 特别 不靠 谱 公众 号 推 凤凰 炒奶 特地去 一试 第一次 吃 炒奶 平时 能 吃 甜食 的 我 也 觉得 特甜 而且 感觉 是 普通 煮奶 口感 很稀 很 腻 没 喝完 生 蛋黄 有 白色 那个 絮状物 在 上面 希望 店家 能 细心 去掉 再 弄 进去 感觉 挺 恶心 的 另外 店里 提倡 用 现金 像 我 这种 平时 不带 现金 的 人 刚好 带 了 够 一碗 的 钱 也 算 幸运,差,一般,一般,521698,1.0,2017,8,1,21,203,0.0,0.2,0.0,0.0,0.8,5,1,0.6000000000000001,positive,joy,5,1,positive,0,1,0,0,4
福可克斯,2017-06-24 16:02:00,sml-str20,由细 吃 到 大 今日 回来 旧屋 走 走入 来 吃 个 红豆冰 老板娘 依然 自我 一句 有 现金 比 现金 无现金 就 先住 你 不 知道 是 谁 说 西华路 有 美食 一个 住 了 快 年 的 原住民 可以 好 肯定 地 告诉 你 西华路 根本 就 无 美食 好 吗 店 开得 长久 就 成 老字号 不 代表 好吃 啊 吃 了 沙湾 几年 都 不 觉得 有 什么 甜品 是 惊艳 的 就是 很 普通 的 糖水 铺开 左 几年 态度 依然 霸气 服务 还 很 落后 真 心服,很好,一般,差,521698,2.0,2017,6,5,16,239,0.0,0.0,0.0,0.0,1.0,5,1,1.0,positive,joy,5,1,positive,0,0,0,0,5
蟲斯基,2017-04-06 15:29:00,sml-str20,饭后 想来 吃点 甜品 正好 住 附近 本来 对 广州 甜品 抱 很大 希望 的 吃 了 一口 大失所望 不 知道 是不是 所有 店 水准 都 这样 姜撞奶 就是 带有 姜味 的 牛奶 就 喝 了 几口 红豆 双皮奶 奶味 很淡 而且 很小 很小 一碗 还 没有 我 自己 做 的 好吃 椰汁 西米露 朋友 点 的 好像 是 叫 这个 名字 吧 吃 了 也 没 啥 惊艳 的 感觉 普通 到 不行,一般,一般,一般,521698,2.0,2017,4,3,15,208,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,6,1,0.3333333333333333,positive,joy,6,1,positive,0,0,0,2,4
南宫火却,2017-03-04 00:41:00,sml-str20,有时候 也 会 有 翻船 的 时候 这家 的 味道 实在 是 真的 很 不 好吃 啊 枉费 偶走 了 三百多 号 地方 也 是 很 难 找 的 说 味道 做 的 不 好几个 甜品 口感 偏干 环境 也 很 一般般 服务员 便 拽 个人 不 喜欢 的 说 基本 不 推荐 来 尤其 是 双皮奶 很 老 的,一般,一般,一般,521698,2.0,2017,3,5,0,170,0.0,0.0,0.0,0.0,1.0,3,1,1.0,positive,joy,3,1,positive,0,0,0,0,3
贝贝猫儿,2016-06-02 23:02:00,sml-str20,个人 口味 不喜 勿 喷 位置 说实话 没 觉得 这家 甜品店 好吃 说实话 这家 店 很 难 找 我们 从 陈家祠 地铁站 走 过来 真的 走 了 半小时 才 到 不 知道 朋友 为什么 会 找到 这家 还 以为 可以 做 老 饕 结果 结果 很 失望 环境 店铺 环境 就是 老字号 的 样子 走 老式 风格 很 西湾 风 但是 夏天 的话 小小 店铺 确实 有点 闷热 出品 点 了 几个 糖水 大家 分着 吃 其他 的 就 不想 上图 了 这个 炖 蛋 双皮奶 稍微 有点 看头 所以 拍 了 下 至于 味道 就 各 有 各 的 看法 有人 觉得 好吃 我 个人 觉得 一般 值得称赞 的 就是 双皮奶 是 现 做 不过 缺点 就是 要 等 性价比 还 可以 接受 只是 山长水远 来到 这里 真的 期望 太高 有点 失望,一般,一般,一般,521698,2.0,2016,6,3,23,323,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,7,1,0.4285714285714286,positive,joy,7,1,positive,0,0,0,2,5
sugar露,2016-05-15 18:40:00,sml-str20,昨天 逛街 逛 到 西华路 附近 想起 这家 店 很 久 都 没来 过 了 顺便 吃个 糖水 吧 估计 是 收银员 阿姨 的 朋友 来 了 阿姨 顾着 聊天 我 想 下单 我 站 在 收银台 前 将近 一分钟 她 才 帮 我 下单 可能 老 员工 都 是 这样 吧 我 要 了 西米 绿豆沙 冻 的 元 一上台 我 惊呆 了 仅 有 几粒 绿豆 壳 其他 都 是 西米 绿豆 和 西米 的 比例 不 协调 吃不出 绿豆 味西米 还 结成 团 了 吃 的 是 龟苓膏 加 蜜糖 元 看样子 不错 的 但是 分量 较 少 对比 系 其他 地方 吃 过 的 龟苓膏 包括 某 凉茶 店 的 他 说 这个 就 差一点 好好 的 一家 老店 出品 很 失望 可能 这家 店 是 做 牛奶 类 的 甜品 比较 擅长 吧 只能 这样 安慰 自己,一般,一般,一般,521698,2.0,2016,5,6,18,335,0.0,0.0,0.2,0.2,0.6,5,1,0.19999999999999996,positive,joy,5,1,positive,0,0,1,1,3
mulala123,2016-04-17 10:47:00,sml-str20,老实 说 作为 本地 的 老字号 甜品店 这样 的 出品 着实 让 人 有些 失望 五个 人点 了 样 甜品 红 豆沙 汤圆 西米露 汤圆 味道 好淡 感觉 就是 加 了 太 多 的 水 没什么 味道 汤圆 是 麻蓉 馅 的 馅料 很少 吃不出 什么 东西 红豆 双皮奶 双皮奶 还算绵 滑 红豆 不甜 也 不怎么 起沙 整碗 吃 起来 都 不是 甜 的 味道 也 很淡 姜汁 撞奶 凤凰 奶糊 这 两样 据说 是 最 好吃 的 味道 如何 我 不敢肯定 因为 不是 我 吃 的 但 朋友 说 还 不错 各位 自行 脑补 味道 菠萝 冰 我 喝 了 一口 水 就是 一杯 冰水 菠萝 罐头 绿豆沙 水 一样 的 质地 也 是 不怎么 甜 无力 吐槽 总结 一下 感觉 这 都 不是 甜品店 因为 一点 都 不 甜 到底 是 我们 太重 口味 还是 糖 太贵 反正 不 推荐,一般,好,一般,521698,2.0,2016,4,6,10,355,0.0,0.125,0.0,0.125,0.75,8,1,0.5,positive,joy,8,1,positive,0,1,0,1,6
小卜爱美食,2016-03-13 18:13:00,sml-str20,味道 一般 没 传闻中 的 那么 好吃,好,一般,好,521698,2.0,2016,3,6,18,16,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
蓝风,2015-12-16 10:28:00,sml-str10,姜埋奶 还 可以 挺 香辣 但 分量 不大元略贵 芝麻汤圆 红 豆沙 一般 无亮点 椰汁 西米 绿豆沙 差 几滴 椰汁 在 碗面 上西米 味道 很 一般 绿豆沙 更是 稀稀拉拉 不多 像 糖浆 味 整碗 收银 不知 是不是 老板娘 态度 颇 差 说话 不耐烦 我们 在 隔壁 打包 了 个濑粉 在 她家 吃 甜品 时 顺便 一起 吃 了 吃 完离店 时 冷冰冰 的 告诉 我们 要 自己 拿走 处理 不 就是 一个 小小的 塑料 打包 饭盒 嘛 吃 得 很 干净 没剩 你们 收拾 时 顺便 一起 扔 了 就是 至于 吗 而且 我们 又 不是 不 点 东西 来白 蹭 座位 点 了 样 甜品 这么 小 的 事 也 这么 计较 足矣 见 店家 气量 多大,一般,一般,差,521698,1.0,2015,12,2,10,304,0.25,0.0,0.0,0.0,0.75,4,1,0.5,positive,joy,4,1,positive,1,0,0,0,3
huasmiles,2015-09-05 00:27:00,sml-str20,地方 难 找 环境 一般 双皮奶 也 不 太 好吃 和 想象 差 很 远,一般,一般,一般,521698,2.0,2015,9,5,0,25,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
geniustcl,2015-07-11 23:20:00,sml-str10,今日 慕名 去 试下 好 失望 难吃 同南信 甜品 根本 无得 比,差,差,好,521698,1.0,2015,7,5,23,25,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,3,1,0.3333333333333333,positive,joy,3,1,positive,0,0,0,1,2
零舍识食,2015-01-16 20:14:00,sml-str20,之前 吃 炒奶 結果 肚子痛 以後都 敢 在 這裡點 跟 牛奶 有關 的 甜品 這次試 了 芝麻糊 很稀 不太甜 還是 比較 喜歡 稠稠 的 香甜 的 那種 芝麻糊,一般,一般,一般,521698,2.0,2015,1,4,20,63,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
ssppcorp,2014-04-05 23:05:00,sml-str20,刚 吃 完 很 失望 的 一顿 晚餐 然后 又 沿着 西华路 七拐八拐 慕名 来到 又 是 一家 在 网上 被 热评 的 甜品店 沙湾 甜品 西华 店 甜品 却 不 甜 这 是 点 了 该店 双皮奶 后 最大 的 吃 后 感,一般,一般,一般,521698,2.0,2014,4,5,23,76,0.0,0.0,0.0,0.2,0.8,5,1,0.6000000000000001,positive,joy,5,1,positive,0,0,0,1,4
sheep09,2014-01-09 18:15:00,sml-str20,屋企 附近 噶 糖水 铺 始终 觉得 好多 都 是 好 甜甜 到 腻 不过 好多 人去 吃 就 真 噶,一般,一般,好,521698,2.0,2014,1,3,18,34,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
小妹不才,2014-01-10 14:50:00,sml-str10,公司 经常 过来 买 糖水 下午茶 讲真 味道 真系 一般 可能 附近 无 咩 糖水 店 一市 独大 所以 咁 多 人 今日 来个 老板娘 定 态度 超差 睇 佢 个 样 都 过 咗 更年期 噶 啦 仲 咁 好 火 噶 甜品 又 稀 寥寥 偷工减料 唔 系 附近 无 甜品店 真系 唔 想 帮衬 佢 啊,差,差,差,521698,1.0,2014,1,4,14,168,0.0,0.0,0.0,0.0,1.0,2,1,1.0,positive,joy,2,1,positive,0,0,0,0,2
